code,year,date,circulate,return1,return2,type,BE,BM_ratio
600619,2011,2011-12-01,2312850.92,-0.07868,-0.07868,1,2417089076.8900003,1.045069120533718
601008,2011,2011-12-01,2322432.0,-0.137725,-0.137725,1,2428194362.06,1.0455394870807841
000031,2011,2011-12-01,6892121.71,-0.118329,-0.118329,4,7215626391.12,1.046938329694703
000733,2011,2011-12-01,2248993.6,-0.256805,-0.256805,4,2355108616.13,1.0471833339721377
300202,2011,2011-12-01,638120.0,-0.088983,-0.088983,16,669740776.77,1.0495530257161663
300084,2011,2011-12-01,595527.47,-0.19917,-0.19917,16,625055852.1,1.0495835768919275
002092,2011,2011-12-01,7197652.32,-0.151755,-0.151755,4,7563591824.86,1.0508415089519079
000402,2011,2011-12-01,18309991.03,0.008333,0.008333,4,19322219357.75,1.0552828412690927
600120,2011,2011-12-01,3604025.73,-0.132603,-0.132603,1,3822327961.23,1.060571773784201
600674,2011,2011-12-01,6131341.81,-0.08646,-0.08646,1,6503513197.82,1.0606998271101118
002324,2011,2011-12-01,1060848.65,-0.109756,-0.109756,4,1128442949.7,1.0637171944367372
600686,2011,2011-12-01,3093753.71,-0.007102,-0.007102,1,3291139951.69,1.063801536965268
300251,2011,2011-12-01,1663728.0,-0.020645,-0.020645,16,1777236614.51,1.0682254638438495
300224,2011,2011-12-01,1196800.0,-0.154324,-0.154324,16,1278509721.03,1.0682734968499332
601991,2011,2011-12-01,46410897.6,0.114471,0.114471,1,49692076000.0,1.070698447340523
000530,2011,2011-12-01,1708414.81,-0.173278,-0.173278,4,1830983153.5,1.0717439012952599
600291,2011,2011-12-01,2484480.0,-0.175796,-0.175796,1,2663133877.48,1.0719079555802422
600236,2011,2011-12-01,4274315.74,-0.198732,-0.198732,1,4586969841.52,1.073147170339831
002480,2011,2011-12-01,1824422.99,-0.285714,-0.285714,4,1958727546.31,1.0736148124892901
600675,2011,2011-12-01,5275857.24,-0.144495,-0.144495,1,5664298998.96,1.073626283140292
600182,2011,2011-12-01,1181500.0,-0.221725,-0.221725,1,1269434493.17,1.074426147414304
300166,2011,2011-12-01,623687.04,0.192412,0.192412,16,670138647.35,1.0744790325449123
000756,2011,2011-12-01,1613370.11,-0.186047,-0.186047,4,1737299156.03,1.0768137733938805
002524,2011,2011-12-01,451548.0,-0.212766,-0.212766,4,486597859.68,1.0776215589040368
000921,2011,2011-12-01,1072523.53,-0.12844,-0.12844,4,1157191058.21,1.0789423502997646
600707,2011,2011-12-01,3847950.91,-0.190657,-0.190657,1,4152463712.45,1.0791363532363774
300262,2011,2011-12-01,390112.0,-0.115821,-0.115821,16,421936661.25,1.0815782679076777
002492,2011,2011-12-01,708042.0,-0.177531,-0.177531,4,765906132.4699999,1.0817241526208896
300243,2011,2011-12-01,310770.0,-0.137828,-0.137828,16,336642260.82,1.0832521183511923
002527,2011,2011-12-01,1160902.38,-0.27451,-0.27451,4,1258213558.33,1.0838237391932988
002282,2011,2011-12-01,743092.66,-0.201954,-0.201954,4,807392208.58,1.086529651066665
002393,2011,2011-12-01,2569454.4,-0.160907,-0.160907,4,2797995594.67,1.0889454176225117
002270,2011,2011-12-01,506034.42,-0.334483,-0.334483,4,551140903.85,1.0891371852728913
000668,2011,2011-12-01,675511.78,-0.17679,-0.17679,4,736070564.19,1.0896487463031364
002494,2011,2011-12-01,886062.0,-0.176744,-0.176744,4,967059850.6,1.0914132990693655
000910,2011,2011-12-01,2605850.0,-0.133333,-0.133333,4,2844809536.32,1.0917011863000556
600015,2011,2011-12-01,56043632.99,0.080847,0.080847,1,61186435216.07,1.0917642549509172
300089,2011,2011-12-01,701300.26,-0.159977,-0.159977,16,768532228.08,1.0958675932616937
002459,2011,2011-12-01,1182157.37,-0.403292,-0.403292,4,1297709800.33,1.0977470794180304
300018,2011,2011-12-01,630786.0,-0.136929,-0.136929,16,692520313.56,1.097868870837336
002313,2011,2011-12-01,1012500.0,-0.077028,-0.077028,4,1113970960.46,1.1002182325530865
000625,2011,2011-12-01,12804842.15,-0.138952,-0.138952,4,14105780102.13,1.1015973439492965
600321,2011,2011-12-01,1881297.6,-0.183794,-0.183794,1,2074691561.36,1.1027981757697451
002278,2011,2011-12-01,1063740.81,-0.176203,-0.176203,4,1175137965.57,1.1047220850443822
600011,2011,2011-12-01,53500000.0,0.105372,0.105372,1,59186197981.0,1.106284074411215
600743,2011,2011-12-01,2298136.22,-0.034384,-0.034384,1,2544212947.73,1.1070766500212073
002389,2011,2011-12-01,773840.0,-0.101461,-0.101461,4,856960035.44,1.107412430786726
600166,2011,2011-12-01,7969607.79,-0.186275,-0.186275,1,8864366528.400002,1.1122713641595656
600573,2011,2011-12-01,1022725.73,-0.206897,-0.206897,1,1138918084.85,1.113610473895088
600017,2011,2011-12-01,6115913.26,-0.10596,-0.10596,1,6811225233.38,1.113688985409188
000619,2011,2011-12-01,1994400.0,-0.179259,-0.179259,4,2224522880.48,1.1153845168872845
300197,2011,2011-12-01,1225120.0,-0.204589,-0.204589,16,1368039173.39,1.1166572853189893
000950,2011,2011-12-01,2249528.76,-0.25614,-0.25614,4,2512353904.77,1.1168356455109292
600896,2011,2011-12-01,2313636.78,-0.142241,-0.142241,1,2584894870.24,1.1172431613228415
002384,2011,2011-12-01,1286191.62,-0.179991,-0.179991,4,1437540501.51,1.1176721097825222
300216,2011,2011-12-01,611830.0,-0.071705,-0.071705,16,684918441.39,1.1194587408103558
300147,2011,2011-12-01,1263552.3,-0.162609,-0.162609,16,1416009981.64,1.120657990682301
002379,2011,2011-12-01,775850.0,0.000761,0.000761,4,870081761.04,1.1214561591029193
300048,2011,2011-12-01,1308503.07,-0.16381,-0.16381,16,1468368302.65,1.1221741364733673
600533,2011,2011-12-01,3444000.0,-0.103825,-0.103825,1,3868064608.34,1.1231314193786295
002394,2011,2011-12-01,1901956.88,-0.104116,-0.104116,4,2136788377.47,1.12346836037103
300231,2011,2011-12-01,255100.0,-0.084022,-0.084022,16,286739472.92,1.1240277260682086
000011,2011,2011-12-01,895603.46,-0.105797,-0.105797,4,1007003758.57,1.1243857393873848
000919,2011,2011-12-01,2042166.23,-0.162474,-0.162474,4,2298091419.28,1.1253204491977131
300013,2011,2011-12-01,305310.6,-0.147525,-0.147525,16,343742818.97,1.1258790850039273
600361,2011,2011-12-01,2695532.02,-0.147239,-0.147239,1,3040955454.01,1.1281466632364472
300057,2011,2011-12-01,1188950.0,-0.079254,-0.079254,16,1343544344.0,1.1300259422179233
300103,2011,2011-12-01,612821.65,-0.103856,-0.103856,16,692814662.58,1.1305322887662341
002424,2011,2011-12-01,1740480.0,-0.121339,-0.121339,4,1967978105.87,1.1307099799308236
000089,2011,2011-12-01,5974441.32,-0.105603,-0.105603,4,6778579813.03,1.134596433366593
600642,2011,2011-12-01,21705072.94,0.024554,0.024554,1,24637399987.800003,1.1350986958627565
002482,2011,2011-12-01,2394712.0,-0.093462,-0.093462,4,2721392220.85,1.1364173315413293
600787,2011,2011-12-01,3732003.68,-0.098655,-0.098655,1,4242665939.12,1.1368332678385784
002464,2011,2011-12-01,638385.0,0.026408,0.026408,4,725737774.4899999,1.1368340021930339
600035,2011,2011-12-01,3121035.86,-0.082192,-0.082192,1,3562748910.3,1.1415277075028545
300128,2011,2011-12-01,1079162.5,-0.158088,-0.158088,16,1232884470.88,1.1424456195243997
300210,2011,2011-12-01,524020.0,-0.039024,-0.039024,16,599212117.22,1.1434909301553375
600963,2011,2011-12-01,3945984.81,-0.241491,-0.241491,1,4516541803.63,1.1445917866141
002331,2011,2011-12-01,590677.62,-0.102745,-0.102745,4,676879428.5,1.145937150115828
600000,2011,2011-12-01,126694377.85,-0.001176,-0.001176,1,145272921000.0,1.146640628142127
600190,2011,2011-12-01,3434037.52,-0.09116,-0.09116,1,3943350000.45,1.1483130214750827
002523,2011,2011-12-01,964182.0,-0.253623,-0.253623,4,1108544595.8,1.149725462412698
300118,2011,2011-12-01,2167889.34,-0.020818,-0.020818,16,2492623005.99,1.1497925470633108
002275,2011,2011-12-01,1716464.44,-0.106667,-0.106667,4,1975378677.28,1.1508415969747674
600009,2011,2011-12-01,13384151.1,-0.055556,-0.055556,1,15413881305.68,1.1516517701059128
600185,2011,2011-12-01,1755490.88,-0.071429,-0.071429,1,2023965897.69,1.1529344417272052
600383,2011,2011-12-01,22133967.43,0.125,0.125,1,25544773404.36,1.154098264811624
300081,2011,2011-12-01,699935.7,0.363522,0.363522,16,808250571.35,1.1547497453694675
002285,2011,2011-12-01,1168100.73,-0.065235,-0.065235,4,1351513504.38,1.1570179434610919
600006,2011,2011-12-01,6280000.0,-0.089855,-0.089855,1,7271686931.47,1.1579119317627389
000560,2011,2011-12-01,1095360.0,-0.094444,-0.094444,4,1269931098.5800002,1.1593732641140813
600657,2011,2011-12-01,5685491.45,-0.190889,-0.190889,1,6593629338.6,1.1597290043589812
600748,2011,2011-12-01,5546858.87,-0.077477,-0.077477,1,6435870359.25,1.1602729599013577
600249,2011,2011-12-01,1829025.27,-0.204283,-0.204283,1,2133198400.88,1.166303405354263
600325,2011,2011-12-01,5907239.83,-0.049934,-0.049934,1,6912369397.860001,1.1701521517300577
000825,2011,2011-12-01,21245592.73,-0.105516,-0.105516,4,24947144179.51,1.1742267912480124
002370,2011,2011-12-01,633236.91,-0.25528,-0.25528,4,744391526.4399999,1.1755340137074448
600227,2011,2011-12-01,3393683.72,-0.166667,-0.166667,1,3990841046.13,1.1759613963466224
002433,2011,2011-12-01,855200.0,-0.1147,-0.1147,4,1006253810.38,1.1766298063376988
002365,2011,2011-12-01,892162.11,-0.159124,-0.159124,4,1051638752.86,1.1787529879070968
000601,2011,2011-12-01,2743334.8,-0.263514,-0.263514,4,3236372894.8700004,1.1797221742202229
300078,2011,2011-12-01,982812.5,-0.14098,-0.14098,16,1163723499.7399998,1.1840747851090618
600278,2011,2011-12-01,2272000.0,-0.165687,-0.165687,1,2691901124.79,1.1848156359110915
600551,2011,2011-12-01,2546559.54,-0.063099,-0.063099,1,3017716961.51,1.1850172415407183
300220,2011,2011-12-01,229860.0,-0.201875,-0.201875,16,272423356.65,1.1851707850430695
600881,2011,2011-12-01,8981029.95,-0.053892,-0.053892,1,10650921608.94,1.1859354292588682
000797,2011,2011-12-01,1287190.87,-0.259615,-0.259615,4,1526916696.0400002,1.1862395326343482
600317,2011,2011-12-01,4192723.61,-0.07056,-0.07056,1,4974189363.5,1.1863861838247907
002335,2011,2011-12-01,751966.8,-0.148958,-0.148958,4,893941172.63,1.188804043782252
300235,2011,2011-12-01,238150.0,-0.137794,-0.137794,16,283281087.14,1.189506979382742
002511,2011,2011-12-01,1720508.91,-0.122024,-0.122024,4,2051968623.03,1.1926521339723837
600269,2011,2011-12-01,8874546.65,-0.028133,-0.028133,1,10585621661.89,1.1928070333474443
300142,2011,2011-12-01,2256867.09,-0.217936,-0.217936,16,2692417751.53,1.192989061455985
002364,2011,2011-12-01,497187.92,-0.11215,-0.11215,4,594119730.24,1.194960107317169
600126,2011,2011-12-01,3338976.23,-0.113586,-0.113586,1,3990294764.84,1.195065340384289
002283,2011,2011-12-01,2493737.82,-0.203717,-0.203717,4,2984041228.87,1.196613856090934
300246,2011,2011-12-01,295260.0,-0.19265,-0.19265,16,353433459.73,1.1970245198469147
300097,2011,2011-12-01,343744.83,-0.13976,-0.13976,16,413099014.2000001,1.2017606612439817
000594,2011,2011-12-01,2665107.31,-0.151639,-0.151639,4,3210118710.29,1.2044988576050997
000761,2011,2011-12-01,12749697.56,-0.071713,-0.071713,4,15364498818.63,1.2050873164892548
300037,2011,2011-12-01,893430.0,-0.170884,-0.170884,16,1079048723.04,1.2077596711997582
600683,2011,2011-12-01,1985640.93,-0.192771,-0.192771,1,2402964413.64,1.2101706694976315
600835,2011,2011-12-01,6395579.1,-0.194924,-0.194924,1,7747842209.18,1.2114371643343447
002211,2011,2011-12-01,1405127.09,-0.364706,-0.364706,4,1704145482.77,1.2128052294330187
300174,2011,2011-12-01,407150.0,-0.068456,-0.068456,16,494794261.41,1.215262830431045
002573,2011,2011-12-01,1682640.0,-0.006284,-0.006284,4,2046046241.3,1.2159738513882945
300250,2011,2011-12-01,284000.0,-0.193182,-0.193182,16,346678834.32,1.2207001208450703
601005,2011,2011-12-01,3453550.0,-0.096875,-0.096875,1,4217587000.0,1.221232355112855
002143,2011,2011-12-01,549877.65,-0.180645,-0.180645,4,671877711.51,1.2218676491215819
002438,2011,2011-12-01,634465.0,-0.156134,-0.156134,4,775298779.14,1.2219724951573372
002050,2011,2011-12-01,2459933.6,-0.108805,-0.108805,4,3008527634.9700003,1.2230117247758234
300275,2011,2011-12-01,407242.0,-0.101299,-0.101299,16,500147791.16,1.228134109841323
300122,2011,2011-12-01,1838732.0,-0.071649,-0.071649,16,2258584084.95,1.2283378355029444
300268,2011,2011-12-01,415310.0,-0.185123,-0.185123,16,510283252.84,1.2286803901663816
601877,2011,2011-12-01,3807915.39,-0.082633,-0.082633,1,4678942821.79,1.2287412777283373
002388,2011,2011-12-01,464688.0,-0.182624,-0.182624,4,573197814.0500001,1.2335111172442588
300236,2011,2011-12-01,288100.0,-0.156702,-0.156702,16,355650724.61,1.2344697140229088
002582,2011,2011-12-01,967200.0,-0.076048,-0.076048,4,1193997084.63,1.2344883008995038
601890,2011,2011-12-01,2333804.31,-0.325843,-0.325843,1,2881448124.8100004,1.2346571271907543
002386,2011,2011-12-01,3458776.47,-0.136893,-0.136893,4,4271391422.39,1.2349428936614686
300080,2011,2011-12-01,1590303.71,-0.160417,-0.160417,16,1964908830.9,1.2355557108648134
600716,2011,2011-12-01,1480715.09,-0.220339,-0.220339,1,1832965662.0,1.2378922011256062
601898,2011,2011-12-01,81152864.34,-0.023835,-0.023835,1,100696029000.0,1.2408191604688343
002572,2011,2011-12-01,1108350.0,0.058535,0.058535,4,1375313833.65,1.2408660023007174
600187,2011,2011-12-01,972075.0,-0.131533,-0.131533,1,1207176150.3,1.241854949772394
002514,2011,2011-12-01,404160.0,-0.307281,-0.307281,4,501985369.38,1.2420461435570072
600064,2011,2011-12-01,4661456.05,-0.105055,-0.105055,1,5801883530.830001,1.2446504844403716
002419,2011,2011-12-01,2891723.05,-0.127533,-0.127533,4,3604213851.480001,1.2463897092358138
300227,2011,2011-12-01,262820.0,-0.113024,-0.113024,16,328184511.60999995,1.2487044806711816
601101,2011,2011-12-01,6153116.72,-0.163531,-0.163531,1,7683597899.5,1.24873267469888
000539,2011,2011-12-01,10500055.75,0.073171,0.073171,4,13157213653.0,1.2530613137935005
002343,2011,2011-12-01,1036747.1,-0.068279,-0.068279,4,1299448545.0900002,1.2533900939679505
000726,2011,2011-12-01,4311242.85,-0.090698,-0.090698,4,5415108755.76,1.2560435457167531
300241,2011,2011-12-01,392850.0,-0.039604,-0.039604,16,493952662.0,1.2573569097619957
002315,2011,2011-12-01,1288866.13,-0.098064,-0.098064,4,1621860731.86,1.2583624428551008
002587,2011,2011-12-01,393120.0,0.037119,0.037119,4,495278166.7,1.2598650964082214
600029,2011,2011-12-01,29281824.0,-0.174216,-0.174216,1,36914000000.0,1.260645511700364
300141,2011,2011-12-01,430500.0,-0.06367,-0.06367,16,542827638.15,1.2609236658536584
300270,2011,2011-12-01,341040.0,-0.155507,-0.155507,16,430322923.17,1.261796044950739
000818,2011,2011-12-01,1626321.41,-0.145652,-0.145652,4,2053639249.12,1.2627511612972
002509,2011,2011-12-01,556847.25,-0.204215,-0.204215,4,703986545.8100001,1.26423636968666
000531,2011,2011-12-01,1751039.5,-0.129801,-0.129801,4,2215227811.6,1.2650929985303014
002583,2011,2011-12-01,1428000.0,-0.075249,-0.075249,4,1807441858.88,1.2657155874509805
600005,2011,2011-12-01,29171023.69,-0.076677,-0.076677,1,36992848991.66,1.2681368122278607
600966,2011,2011-12-01,2659124.17,-0.138889,-0.138889,1,3377981997.34,1.270336314283511
600320,2011,2011-12-01,11973712.01,-0.124767,-0.124767,1,15211834248.0,1.2704359546392665
300042,2011,2011-12-01,635814.18,-0.069691,-0.069691,16,808233807.47,1.2711792735890226
002291,2011,2011-12-01,1221913.94,0.112707,0.112707,4,1553525466.5900002,1.2713869739386066
300222,2011,2011-12-01,471000.0,-0.027864,-0.027864,16,599195265.09,1.2721767836305733
600373,2011,2011-12-01,3078750.0,-0.186323,-0.186323,1,3924345038.4,1.2746553108891596
002522,2011,2011-12-01,841516.8,-0.166667,-0.166667,4,1074079284.7,1.2763610716981528
002607,2011,2011-12-01,622600.0,-0.068159,-0.068159,4,797599718.4,1.281078892386765
300110,2011,2011-12-01,927828.06,-0.190293,-0.190293,16,1189894521.8,1.2824515371953722
300273,2011,2011-12-01,670299.0,-0.144337,-0.144337,16,860335392.4899999,1.2835098851258915
002301,2011,2011-12-01,835807.8,-0.172876,-0.172876,4,1076719279.29,1.2882378930778104
002458,2011,2011-12-01,843804.0,-0.244975,-0.244975,4,1087419178.55,1.28871062302383
300135,2011,2011-12-01,769904.4,-0.244037,-0.244037,16,994116417.13,1.2912205945699233
600662,2011,2011-12-01,2382847.57,-0.166987,-0.166987,1,3078909842.78,1.2921136381291902
000338,2011,2011-12-01,21769863.32,-0.081633,-0.081633,4,28212448866.67,1.2959405602124836
601988,2011,2011-12-01,570933137.7,0.013889,0.013889,1,740864000000.0,1.2976370630448344
300031,2011,2011-12-01,517535.47,-0.200226,-0.200226,16,673987706.74,1.3023024426519016
300019,2011,2011-12-01,361725.32,-0.242771,-0.242771,16,472153997.74,1.305283240166876
300121,2011,2011-12-01,331290.0,-0.148508,-0.148508,16,432550906.06,1.3056563918621147
002133,2011,2011-12-01,1567215.7,-0.070994,-0.070994,4,2047441863.83,1.3064199547196982
002276,2011,2011-12-01,1207472.31,-0.22973,-0.22973,4,1578342142.3,1.3071456208382948
600586,2011,2011-12-01,3448950.34,-0.100189,-0.100189,1,4514561842.67,1.3089669022807675
000543,2011,2011-12-01,3903663.36,-0.213396,-0.213396,4,5114382792.29,1.3101495494452677
002080,2011,2011-12-01,1803773.74,-0.185106,-0.185106,4,2365903455.45,1.311640924238092
000738,2011,2011-12-01,1929636.0,-0.064114,-0.064114,4,2531994153.47,1.312161544182426
600375,2011,2011-12-01,2007924.19,-0.139759,-0.139759,1,2635893838.38,1.3127456960314823
002589,2011,2011-12-01,618562.0,-0.097569,-0.097569,4,812788556.38,1.3139969095741413
002635,2011,2011-12-01,719760.0,0.131698,0.131698,4,946601084.21,1.3151621154412583
600782,2011,2011-12-01,6632730.29,-0.0499,-0.0499,1,8723467190.070002,1.315215123886788
000100,2011,2011-12-01,14580281.31,-0.08,-0.08,4,19209685000.0,1.317511273724526
300249,2011,2011-12-01,344372.0,-0.027132,-0.027132,16,453841253.83,1.3178808202467098
300159,2011,2011-12-01,673948.0,-0.131611,-0.131611,16,888278156.2099999,1.3180218002130728
300071,2011,2011-12-01,349440.0,-0.103402,-0.103402,16,460703620.44,1.3184055072115384
002600,2011,2011-12-01,1047810.0,-0.261211,-0.261211,4,1382897528.49,1.31979798674378
300266,2011,2011-12-01,377020.0,-0.232107,-0.232107,16,497593336.73,1.3198062085035278
300267,2011,2011-12-01,799940.0,-0.157869,-0.157869,16,1057619917.73,1.322124056466735
300257,2011,2011-12-01,2160000.0,-0.068468,-0.068468,16,2857614694.04,1.3229697657592592
002295,2011,2011-12-01,621281.06,-0.24879,-0.24879,4,822739699.81,1.3242632888406416
600019,2011,2011-12-01,84933433.23,0.002066,0.002066,1,112598087180.24,1.3257216021790152
601588,2011,2011-12-01,7261800.0,-0.017986,-0.017986,1,9637974928.0,1.3272156941805062
300098,2011,2011-12-01,662711.99,-0.187048,-0.187048,16,879744049.17,1.327490768908527
300001,2011,2011-12-01,854492.6,-0.093446,-0.093446,16,1136334499.02,1.3298353888845849
300069,2011,2011-12-01,359607.64,-0.126309,-0.126309,16,479333273.94,1.332934066528731
601333,2011,2011-12-01,18928582.82,0.066667,0.066667,1,25279329746.0,1.335510956440425
002451,2011,2011-12-01,461160.0,-0.003953,-0.003953,4,617276923.27,1.3385309291135397
000916,2011,2011-12-01,2926629.31,-0.064706,-0.064706,4,3922118342.57,1.3401486581059356
002449,2011,2011-12-01,1739198.87,-0.109323,-0.109323,4,2334835621.3900003,1.342477655467888
002472,2011,2011-12-01,998422.63,-0.217306,-0.217306,4,1341423574.82,1.3435428389879343
300242,2011,2011-12-01,219450.0,-0.136771,-0.136771,16,295069348.72,1.3445857768056506
002546,2011,2011-12-01,756420.0,-0.097243,-0.097243,4,1017919621.83,1.345706911279448
600395,2011,2011-12-01,5499315.34,-0.136345,-0.136345,1,7402253094.610001,1.3460317579478904
600012,2011,2011-12-01,4883864.0,-0.027842,-0.027842,1,6579374183.27,1.3471657243670176
002521,2011,2011-12-01,1506075.7,-0.310526,-0.310526,4,2030206932.96,1.3480112141507894
300172,2011,2011-12-01,573500.0,0.003939,0.003939,16,773202317.13,1.348216769189189
300049,2011,2011-12-01,517973.88,-0.186779,-0.186779,16,699023330.4000001,1.3495339386611542
300226,2011,2011-12-01,291600.0,-0.002053,-0.002053,16,393864861.9,1.350702544238683
300075,2011,2011-12-01,664405.57,-0.018835,-0.018835,16,897629485.25,1.351026429910875
600322,2011,2011-12-01,3549297.0,-0.08547,-0.08547,1,4796853228.96,1.3514938955404407
300171,2011,2011-12-01,1530800.0,-0.114735,-0.114735,16,2075966717.45,1.3561319032205383
601518,2011,2011-12-01,1571810.8,-0.082734,-0.082734,1,2131770213.83,1.356251155565288
300169,2011,2011-12-01,718395.0,-0.112369,-0.112369,16,975278083.25,1.3575791636216845
300170,2011,2011-12-01,775740.0,-0.069521,-0.069521,16,1053651505.35,1.358253416544203
000039,2011,2011-12-01,15822168.57,-0.101399,-0.101399,4,21491074000.0,1.3582887772254344
002118,2011,2011-12-01,1329714.42,-0.329527,-0.329527,4,1806445557.08,1.3585214463418394
002374,2011,2011-12-01,391492.0,-0.243061,-0.243061,4,532407961.13,1.359945953250641
600284,2011,2011-12-01,3138912.0,-0.113716,-0.113716,1,4269331687.82,1.3601310542697598
002530,2011,2011-12-01,449140.0,-0.148291,-0.148291,4,610935831.27,1.3602347403259563
600295,2011,2011-12-01,7246080.0,-0.141407,-0.141407,1,9858703555.54,1.3605568190718293
300119,2011,2011-12-01,1094625.97,-0.169819,-0.169819,16,1492274705.27,1.3632736168958242
002437,2011,2011-12-01,1608880.0,-0.13555,-0.13555,4,2195501724.6800003,1.364614964869972
002309,2011,2011-12-01,1963105.2,-0.021772,-0.021772,4,2686273238.54,1.3683796663265932
300272,2011,2011-12-01,335280.0,-0.260912,-0.260912,16,458918271.63,1.368761249194703
002611,2011,2011-12-01,519520.0,-0.114203,-0.114203,4,711985647.27,1.3704682154103787
600219,2011,2011-12-01,12243197.95,-0.117155,-0.117155,1,16794249644.38,1.3717208292282816
601998,2011,2011-12-01,128032968.01,0.0,0.0,1,175810000000.0,1.3731619498680088
002547,2011,2011-12-01,635400.0,-0.106329,-0.106329,4,873376925.9499999,1.3745308875511488
002412,2011,2011-12-01,639920.0,-0.351559,-0.351559,4,880759946.01,1.3763594605731966
002392,2011,2011-12-01,1376428.03,-0.154139,-0.154139,4,1900416381.4300003,1.3806870682733774
300195,2011,2011-12-01,893200.0,-0.071325,-0.071325,16,1234997493.6599998,1.382666249059561
300035,2011,2011-12-01,549211.88,-0.23252,-0.23252,16,760141873.49,1.3840594152661083
002606,2011,2011-12-01,497250.0,-0.14818,-0.14818,4,691687915.04,1.3910264756963298
002491,2011,2011-12-01,1118602.48,-0.168097,-0.168097,4,1558587974.48,1.393334989280553
600801,2011,2011-12-01,6100216.0,-0.21274,-0.21274,1,8527316010.0,1.3978711589884687
300188,2011,2011-12-01,478575.0,-0.160351,-0.160351,16,669302115.85,1.3985312978112103
600369,2011,2011-12-01,6887607.65,-0.030337,-0.030337,1,9636442125.93,1.3990985862747278
300230,2011,2011-12-01,342675.0,-0.085285,-0.085285,16,479541810.02,1.3994070475523455
002240,2011,2011-12-01,1213532.02,-0.242537,-0.242537,4,1700289702.72,1.4011082317547747
300212,2011,2011-12-01,501840.0,-0.174266,-0.174266,16,703760757.19,1.402360826538339
300068,2011,2011-12-01,1891223.26,-0.192262,-0.192262,16,2655857921.8099995,1.40430692556626
300100,2011,2011-12-01,645210.0,-0.240237,-0.240237,16,908867197.95,1.4086378046682477
300175,2011,2011-12-01,487080.0,-0.179179,-0.179179,16,686471518.0,1.4093609222304344
002355,2011,2011-12-01,897010.02,-0.201035,-0.201035,4,1268713834.64,1.4143808946972523
300157,2011,2011-12-01,1139886.0,-0.241124,-0.241124,16,1613707269.52,1.4156742599874022
002487,2011,2011-12-01,1030381.38,-0.165638,-0.165638,4,1459385935.47,1.4163551125797713
300219,2011,2011-12-01,508400.0,-0.06924,-0.06924,16,721640973.1800001,1.4194354311172306
002305,2011,2011-12-01,1218754.89,-0.061818,-0.061818,4,1729984619.29,1.4194688640715936
600717,2011,2011-12-01,10132353.18,-0.090226,-0.090226,1,14393021556.820002,1.4205013683524208
300162,2011,2011-12-01,517440.0,-0.186906,-0.186906,16,735487361.5600001,1.4213964161255412
300040,2011,2011-12-01,640071.11,-0.252313,-0.252313,16,909908196.22,1.421573606438822
300085,2011,2011-12-01,361284.57,-0.15873,-0.15873,16,514682693.3900001,1.4245908519979142
002485,2011,2011-12-01,1367950.0,-0.05994,-0.05994,4,1953631206.98,1.4281451858474359
300190,2011,2011-12-01,603820.0,-0.117418,-0.117418,16,862375720.57,1.4281999943194992
002382,2011,2011-12-01,638700.0,-0.099789,-0.099789,4,913037552.78,1.4295248986691718
601208,2011,2011-12-01,1510400.0,-0.225912,-0.225912,1,2167685677.27,1.4351732503111758
300011,2011,2011-12-01,550873.97,-0.165658,-0.165658,16,790835112.31,1.4356008005061482
601866,2011,2011-12-01,18707263.88,-0.122744,-0.122744,1,26888127558.300003,1.4373094713784518
002503,2011,2011-12-01,1239200.0,-0.072177,-0.072177,4,1781420519.58,1.4375569073434473
002512,2011,2011-12-01,744120.0,-0.201159,-0.201159,4,1070609291.38,1.4387589251464818
000979,2011,2011-12-01,1613159.88,-0.047203,-0.047203,4,2321788306.32,1.4392797236688035
002395,2011,2011-12-01,544871.32,-0.188732,-0.188732,4,787613163.62,1.4455030659716133
002387,2011,2011-12-01,906309.0,-0.130208,-0.130208,4,1313582145.94,1.4493755947916218
000717,2011,2011-12-01,3045638.25,-0.126214,-0.126214,4,4415103363.26,1.4496479886473714
002363,2011,2011-12-01,641025.0,-0.12848,-0.12848,4,929618376.58,1.4502061176709178
601798,2011,2011-12-01,1076000.0,0.018168,0.018168,1,1561034882.5,1.4507759131040892
300120,2011,2011-12-01,407934.49,-0.259859,-0.259859,16,592020062.97,1.451262586230451
002562,2011,2011-12-01,589269.0,-0.199202,-0.199202,4,857998367.23,1.4560385277861214
600724,2011,2011-12-01,2790725.79,-0.106686,-0.106686,1,4068657033.07,1.4579207486630208
600648,2011,2011-12-01,3658973.77,-0.156703,-0.156703,1,5349391548.299999,1.4619923193108868
002517,2011,2011-12-01,408408.0,0.063903,0.063903,4,597748789.2199999,1.4636069548588664
600900,2011,2011-12-01,46835483.08,-0.023041,-0.023041,1,69056693374.09999,1.4744524628078202
002603,2011,2011-12-01,2495350.0,-0.030066,-0.030066,4,3691132753.89,1.4792044217805116
300177,2011,2011-12-01,497000.0,-0.126538,-0.126538,16,736537015.25,1.4819658254527164
002317,2011,2011-12-01,994050.0,-0.104217,-0.104217,4,1475555423.64,1.4843875294401692
300215,2011,2011-12-01,731400.0,-0.159841,-0.159841,16,1089001501.89,1.4889274020918788
601919,2011,2011-12-01,34987447.36,-0.201365,-0.201365,1,52156734413.15,1.4907270563779136
000903,2011,2011-12-01,1719464.4,-0.203156,-0.203156,4,2567154004.3,1.4929963099555885
