year,code,date,circulate,return1,return2,type,BE,BM_ratio,qtile_30,qtile_70
2006,000848,2006-12-01,1719951.2,0.341837,0.341837,4,510478347.74,0.296798157843083,0.7696607124132039,1.3984403368272065
2006,600887,2006-12-01,9829260.91,0.290794,0.290794,1,2957444804.91,0.3008817073826154,0.7696607124132039,1.3984403368272065
2006,600016,2006-12-01,62358020.75,0.442716,0.442716,1,18805998000.0,0.3015810600435069,0.7696607124132039,1.3984403368272065
2006,600616,2006-12-01,3469079.67,0.057839,0.057839,1,1057993235.22,0.3049780736860391,0.7696607124132039,1.3984403368272065
2006,000718,2006-12-01,1584153.26,0.316614,0.316614,4,485734185.93,0.3066207028037174,0.7696607124132039,1.3984403368272065
2006,000918,2006-12-01,398400.0,0.136986,0.136986,4,124249909.68,0.311872263253012,0.7696607124132039,1.3984403368272065
2006,600276,2006-12-01,4026048.0,0.387527,0.387527,1,1256897708.69,0.3121914365377661,0.7696607124132039,1.3984403368272065
2006,600773,2006-12-01,241279.76,0.038806,0.038806,1,75947256.17,0.3147684504079414,0.7696607124132039,1.3984403368272065
2006,000829,2006-12-01,2626315.19,0.478873,0.478873,4,827984390.12,0.315264669401695,0.7696607124132039,1.3984403368272065
2006,000979,2006-12-01,202967.01,0.435644,0.435644,4,64975219.77,0.3201269988162116,0.7696607124132039,1.3984403368272065
2006,000623,2006-12-01,6344573.81,0.677648,0.677648,4,2063885893.82,0.3252993748085973,0.7696607124132039,1.3984403368272065
2006,600653,2006-12-01,4322291.29,0.042105,0.042105,1,1411809347.63,0.3266344753062675,0.7696607124132039,1.3984403368272065
2006,600132,2006-12-01,2712443.8,0.028267,0.028267,1,891240506.9,0.3285747365161999,0.7696607124132039,1.3984403368272065
2006,600739,2006-12-01,5305211.37,0.348714,0.348714,1,1745795034.47,0.3290717207503082,0.7696607124132039,1.3984403368272065
2006,002029,2006-12-01,1122840.58,0.337838,0.337838,4,374166019.73,0.3332316505073232,0.7696607124132039,1.3984403368272065
2006,600547,2006-12-01,2368500.0,-0.008477,-0.008477,1,790868773.09,0.3339112404855394,0.7696607124132039,1.3984403368272065
2006,000002,2006-12-01,50245691.29,0.288815,0.288815,4,17005996136.02,0.3384568049400998,0.7696607124132039,1.3984403368272065
2006,000069,2006-12-01,10782128.65,0.143377,0.143377,4,3652432165.64,0.3387487094804791,0.7696607124132039,1.3984403368272065
2006,600505,2006-12-01,437629.5,0.153425,0.153425,1,150194872.44,0.3432009780876289,0.7696607124132039,1.3984403368272065
2006,600797,2006-12-01,4115985.25,0.311111,0.311111,1,1417505854.4,0.3443904116031514,0.7696607124132039,1.3984403368272065
2006,000578,2006-12-01,257979.47,0.027397,0.027397,4,89370477.26,0.3464247649628864,0.7696607124132039,1.3984403368272065
2006,000762,2006-12-01,1569732.82,0.072853,0.072853,4,545796926.59,0.3477005256155631,0.7696607124132039,1.3984403368272065
2006,000567,2006-12-01,295596.0,-0.07565,-0.07565,4,104177739.36,0.352432845370032,0.7696607124132039,1.3984403368272065
2006,000851,2006-12-01,879320.52,-0.042763,-0.042763,4,310187231.68,0.3527578677226821,0.7696607124132039,1.3984403368272065
2006,000537,2006-12-01,1702247.72,0.233202,0.233202,4,602985155.92,0.3542287933979433,0.7696607124132039,1.3984403368272065
2006,600501,2006-12-01,1732320.0,-0.170345,-0.170345,1,615047744.62,0.3550428007642929,0.7696607124132039,1.3984403368272065
2006,000533,2006-12-01,1277234.11,0.418552,0.418552,4,458281017.21,0.3588073741704252,0.7696607124132039,1.3984403368272065
2006,000402,2006-12-01,10985262.63,0.229927,0.229927,4,3996058356.72,0.3637653910801402,0.7696607124132039,1.3984403368272065
2006,600125,2006-12-01,3298652.78,0.052163,0.052163,1,1202119466.32,0.3644274030927256,0.7696607124132039,1.3984403368272065
2006,600779,2006-12-01,3210383.17,0.162234,0.162234,1,1170440010.6,0.364579537276854,0.7696607124132039,1.3984403368272065
2006,600770,2006-12-01,2070643.5,-0.105342,-0.105342,1,755654383.9,0.3649369792047737,0.7696607124132039,1.3984403368272065
2006,000777,2006-12-01,822395.03,0.195876,0.195876,4,303546216.22,0.3691002561384643,0.7696607124132039,1.3984403368272065
2006,600066,2006-12-01,3682634.83,0.314371,0.314371,1,1362309337.47,0.369927891403232,0.7696607124132039,1.3984403368272065
2006,000862,2006-12-01,442217.11,-0.055556,-0.055556,4,163939090.11,0.3707208210690898,0.7696607124132039,1.3984403368272065
2006,600765,2006-12-01,462403.5,-0.115021,-0.115021,1,171672578.86,0.3712614174849455,0.7696607124132039,1.3984403368272065
2006,000819,2006-12-01,927436.25,-0.031556,-0.031556,4,344423672.06,0.3713718027088115,0.7696607124132039,1.3984403368272065
2006,600859,2006-12-01,4820600.61,0.527894,0.513304,1,1797658066.85,0.3729116374256111,0.7696607124132039,1.3984403368272065
2006,600570,2006-12-01,1022574.77,0.188776,0.188776,1,381695485.19,0.3732690228510136,0.7696607124132039,1.3984403368272065
2006,000838,2006-12-01,252895.5,0.392271,0.392271,4,94471293.29,0.3735586172549531,0.7696607124132039,1.3984403368272065
2006,600693,2006-12-01,1060945.34,0.332667,0.332667,1,398335304.66,0.3754531827813108,0.7696607124132039,1.3984403368272065
2006,000759,2006-12-01,2454391.96,0.183206,0.183206,4,926817446.71,0.3776159072449048,0.7696607124132039,1.3984403368272065
2006,600880,2006-12-01,1344824.78,0.022183,0.022183,1,512073738.04,0.3807735741157298,0.7696607124132039,1.3984403368272065
2006,600809,2006-12-01,3160666.91,0.361001,0.361001,1,1205813690.8,0.3815060951171219,0.7696607124132039,1.3984403368272065
2006,000803,2006-12-01,315370.88,0.157025,0.157025,4,121803228.28,0.3862221784078479,0.7696607124132039,1.3984403368272065
2006,600596,2006-12-01,2944340.45,0.143396,0.143396,1,1144700355.1,0.3887798896014215,0.7696607124132039,1.3984403368272065
2006,600150,2006-12-01,3232152.0,0.175601,0.175601,1,1266624830.4299998,0.3918828169065068,0.7696607124132039,1.3984403368272065
2006,002025,2006-12-01,1383507.49,-0.045195,-0.045195,4,548516178.33,0.3964678054110137,0.7696607124132039,1.3984403368272065
2006,600495,2006-12-01,1165958.6,0.294593,0.294593,1,471061559.66,0.4040122519444515,0.7696607124132039,1.3984403368272065
2006,600406,2006-12-01,2103114.0,0.193053,0.193053,1,849702286.63,0.4040210310187655,0.7696607124132039,1.3984403368272065
2006,000008,2006-12-01,176593.65,-0.050114,-0.050114,4,71529785.43,0.4050529870694671,0.7696607124132039,1.3984403368272065
2006,000858,2006-12-01,20407895.49,0.37485,0.37485,4,8295168514.64,0.4064685904876711,0.7696607124132039,1.3984403368272065
2006,600685,2006-12-01,2843132.68,0.164474,0.164474,1,1161318364.52,0.4084643578856826,0.7696607124132039,1.3984403368272065
2006,600628,2006-12-01,3555146.57,0.182432,0.182432,1,1461412164.63,0.4110694554655169,0.7696607124132039,1.3984403368272065
2006,600361,2006-12-01,3692091.0,0.184103,0.184103,1,1524165688.27,0.4128191012274616,0.7696607124132039,1.3984403368272065
2006,000605,2006-12-01,131356.5,0.088312,0.088312,4,54555287.0,0.4153223251228527,0.7696607124132039,1.3984403368272065
2006,600784,2006-12-01,817434.0,0.364548,0.364548,1,343457093.34,0.4201649225992557,0.7696607124132039,1.3984403368272065
2006,000528,2006-12-01,4494301.33,0.212766,0.212766,4,1893221487.63,0.4212493441399934,0.7696607124132039,1.3984403368272065
2006,002028,2006-12-01,1191221.02,0.177096,0.177096,4,502871185.34,0.4221476761214304,0.7696607124132039,1.3984403368272065
2006,600067,2006-12-01,1913703.77,-0.039735,-0.039735,1,809952533.7,0.4232381972576665,0.7696607124132039,1.3984403368272065
2006,000503,2006-12-01,3334175.8,-0.08896,-0.08896,4,1411595055.67,0.4233715137846061,0.7696607124132039,1.3984403368272065
2006,600694,2006-12-01,6210103.41,-0.141146,-0.141146,1,2629293694.5,0.4233896798346551,0.7696607124132039,1.3984403368272065
2006,600460,2006-12-01,1569257.02,-0.076843,-0.076843,1,666940271.78,0.4250038478591607,0.7696607124132039,1.3984403368272065
2006,600037,2006-12-01,8626573.04,0.233135,0.233135,1,3670340864.82,0.425469169251942,0.7696607124132039,1.3984403368272065
2006,600645,2006-12-01,428938.92,0.181081,0.181081,1,184042821.14,0.4290653343837393,0.7696607124132039,1.3984403368272065
2006,600109,2006-12-01,493226.5,0.348348,0.348348,1,212762069.29,0.4313678792400651,0.7696607124132039,1.3984403368272065
2006,600881,2006-12-01,6383937.99,0.605201,0.605201,1,2760431438.39,0.4324026083451979,0.7696607124132039,1.3984403368272065
2006,000987,2006-12-01,1955143.62,0.167808,0.167808,4,852190464.72,0.435871030650935,0.7696607124132039,1.3984403368272065
2006,600458,2006-12-01,881244.0,0.04129,0.04129,1,384211734.92,0.4359879158553136,0.7696607124132039,1.3984403368272065
2006,600888,2006-12-01,1146270.5,-0.017479,-0.017479,1,500784055.03,0.4368812204710842,0.7696607124132039,1.3984403368272065
2006,000801,2006-12-01,313104.14,0.182365,0.182365,4,136822460.11,0.436987067976808,0.7696607124132039,1.3984403368272065
2006,001696,2006-12-01,1019600.28,0.256443,0.256443,4,446114993.7,0.4375391047362207,0.7696607124132039,1.3984403368272065
2006,600525,2006-12-01,1168981.66,0.32381,0.32381,1,511716238.2,0.4377453091950133,0.7696607124132039,1.3984403368272065
2006,600832,2006-12-01,9829670.21,0.004394,0.004394,1,4310090948.14,0.438477675858873,0.7696607124132039,1.3984403368272065
2006,002046,2006-12-01,677459.25,0.032934,0.032934,4,297313853.13,0.4388660323554516,0.7696607124132039,1.3984403368272065
2006,600489,2006-12-01,2415360.0,-0.09366,-0.09366,1,1062160001.79,0.4397522529933426,0.7696607124132039,1.3984403368272065
2006,600299,2006-12-01,2851680.0,0.082938,0.082938,1,1255942875.99,0.4404220936395388,0.7696607124132039,1.3984403368272065
2006,000637,2006-12-01,1593562.58,0.223013,0.223013,4,702668189.08,0.4409416974889056,0.7696607124132039,1.3984403368272065
2006,000680,2006-12-01,3701193.51,0.19242,0.19242,4,1634997484.88,0.4417487171266546,0.7696607124132039,1.3984403368272065
2006,600456,2006-12-01,4218480.0,0.111908,0.111908,1,1880009647.89,0.4456604388049724,0.7696607124132039,1.3984403368272065
2006,600761,2006-12-01,3962199.92,0.267084,0.267084,1,1776740788.54,0.4484228015783716,0.7696607124132039,1.3984403368272065
2006,000970,2006-12-01,2673699.84,0.15125,0.15125,4,1201880537.16,0.4495196204073529,0.7696607124132039,1.3984403368272065
2006,600383,2006-12-01,7900200.0,0.270977,0.270977,1,3562777472.85,0.4509730731943495,0.7696607124132039,1.3984403368272065
2006,600660,2006-12-01,6266209.74,0.191129,0.191129,1,2827897240.0,0.4512931033808645,0.7696607124132039,1.3984403368272065
2006,600315,2006-12-01,1885923.53,0.062716,0.062716,1,855760559.23,0.4537620670282427,0.7696607124132039,1.3984403368272065
2006,000612,2006-12-01,2305337.66,0.098039,0.098039,4,1046948840.64,0.454141212719355,0.7696607124132039,1.3984403368272065
2006,000790,2006-12-01,940727.61,0.356948,0.356948,4,427781465.86,0.454734676980513,0.7696607124132039,1.3984403368272065
2006,600749,2006-12-01,260520.0,-0.058625,-0.058625,1,118493584.55,0.4548348861891601,0.7696607124132039,1.3984403368272065
2006,000617,2006-12-01,1272211.2,0.084237,0.084237,4,580548717.71,0.4563304565389772,0.7696607124132039,1.3984403368272065
2006,600082,2006-12-01,1262494.35,0.150555,0.150555,1,576396165.69,0.4565534615580656,0.7696607124132039,1.3984403368272065
2006,000005,2006-12-01,1536229.86,-0.007968,-0.007968,4,701694570.71,0.4567640487797835,0.7696607124132039,1.3984403368272065
2006,000799,2006-12-01,1157227.5,0.219209,0.219209,4,529436533.25,0.4575042791931578,0.7696607124132039,1.3984403368272065
2006,000603,2006-12-01,138510.0,0.0,0.0,4,63886839.66,0.4612435178687459,0.7696607124132039,1.3984403368272065
2006,000930,2006-12-01,4374251.8,0.045956,0.045956,4,2021100252.16,0.4620447895020584,0.7696607124132039,1.3984403368272065
2006,600086,2006-12-01,1075702.7,0.084125,0.084125,1,499898496.69,0.464718083063285,0.7696607124132039,1.3984403368272065
2006,600497,2006-12-01,5028184.0,-0.058275,-0.058275,1,2337753722.07,0.4649300268387155,0.7696607124132039,1.3984403368272065
2006,600272,2006-12-01,276000.0,-0.023355,-0.023355,1,129148213.54,0.4679283099275362,0.7696607124132039,1.3984403368272065
2006,600312,2006-12-01,2323698.74,-0.015132,-0.015132,1,1087800644.59,0.468133250608037,0.7696607124132039,1.3984403368272065
2006,600320,2006-12-01,12801348.0,0.134041,0.134041,1,6003200136.0,0.4689506242623824,0.7696607124132039,1.3984403368272065
2006,600718,2006-12-01,3339703.93,0.429697,0.429697,1,1572996451.0,0.4709987723372832,0.7696607124132039,1.3984403368272065
2006,000157,2006-12-01,4959068.4,0.362132,0.362132,4,2337616456.03,0.4713821765454979,0.7696607124132039,1.3984403368272065
2006,000693,2006-12-01,158107.95,-0.142857,-0.142857,4,74830900.55,0.4732899297600152,0.7696607124132039,1.3984403368272065
2006,600159,2006-12-01,656889.32,0.100885,0.100885,1,311266487.07,0.4738492126344815,0.7696607124132039,1.3984403368272065
2006,000540,2006-12-01,395085.96,-0.088542,-0.088542,4,187403463.09,0.4743359219598692,0.7696607124132039,1.3984403368272065
2006,600521,2006-12-01,1834757.04,0.016517,0.016517,1,875400626.89,0.4771207346832145,0.7696607124132039,1.3984403368272065
2006,600386,2006-12-01,1569792.0,-0.083682,-0.083682,1,749150859.52,0.4772293778538812,0.7696607124132039,1.3984403368272065
2006,600360,2006-12-01,1842500.0,0.054363,0.054363,1,882140524.78,0.4787736905183175,0.7696607124132039,1.3984403368272065
2006,600601,2006-12-01,4066173.05,0.135501,0.135501,1,1956307616.39,0.4811176485442497,0.7696607124132039,1.3984403368272065
2006,600658,2006-12-01,400320.84,-0.061765,-0.061765,1,193918237.34,0.4844070504548302,0.7696607124132039,1.3984403368272065
2006,000657,2006-12-01,1265173.74,0.045833,0.045833,4,614806642.43,0.485946414308283,0.7696607124132039,1.3984403368272065
2006,600371,2006-12-01,651731.61,0.104575,0.104575,1,317001892.06,0.4863994429547463,0.7696607124132039,1.3984403368272065
2006,000060,2006-12-01,6769730.98,-0.039889,-0.039889,4,3324742583.46,0.4911188632579902,0.7696607124132039,1.3984403368272065
2006,600511,2006-12-01,1199549.0,-0.113995,-0.113995,1,590992539.08,0.4926789477378582,0.7696607124132039,1.3984403368272065
2006,600031,2006-12-01,5573756.48,0.516706,0.516706,1,2753046591.35,0.4939301889540032,0.7696607124132039,1.3984403368272065
2006,000869,2006-12-01,4138391.96,0.150577,0.150577,4,2063316313.0,0.498579238734071,0.7696607124132039,1.3984403368272065
2006,000652,2006-12-01,3849678.29,-0.091054,-0.091054,4,1920285919.23,0.4988172451236178,0.7696607124132039,1.3984403368272065
2006,002049,2006-12-01,464900.73,0.057554,0.057554,4,231988201.72,0.4990058882462929,0.7696607124132039,1.3984403368272065
2006,000031,2006-12-01,2846510.99,-0.09252,-0.09252,4,1426245684.11,0.5010504751678475,0.7696607124132039,1.3984403368272065
2006,000554,2006-12-01,1712715.12,0.0375,0.0375,4,861313979.86,0.502893896248198,0.7696607124132039,1.3984403368272065
2006,600855,2006-12-01,1246647.36,-0.109934,-0.109934,1,627516131.14,0.5033629808031679,0.7696607124132039,1.3984403368272065
2006,600891,2006-12-01,278251.57,-0.048673,-0.048673,1,140603285.73,0.5053099457084824,0.7696607124132039,1.3984403368272065
2006,000888,2006-12-01,1184259.39,0.066741,0.066741,4,599989256.24,0.5066366889774039,0.7696607124132039,1.3984403368272065
2006,600682,2006-12-01,1721428.8,0.098537,0.098537,1,874165013.13,0.5078136331459077,0.7696607124132039,1.3984403368272065
2006,600584,2006-12-01,1737867.1,0.052687,0.052687,1,882605167.74,0.5078668948505901,0.7696607124132039,1.3984403368272065
2006,600865,2006-12-01,1394001.36,0.122004,0.122004,1,708054998.39,0.5079299193725321,0.7696607124132039,1.3984403368272065
2006,002069,2006-12-01,2095332.0,0.134713,0.134713,4,1067896384.49,0.509654978060756,0.7696607124132039,1.3984403368272065
2006,600826,2006-12-01,1337287.84,0.198091,0.198091,1,682018116.86,0.510000985920877,0.7696607124132039,1.3984403368272065
2006,600211,2006-12-01,776700.0,0.104287,0.104287,1,396343571.09,0.5102917099137376,0.7696607124132039,1.3984403368272065
2006,002009,2006-12-01,665025.05,0.034688,0.034688,4,340824548.77,0.5124988130447116,0.7696607124132039,1.3984403368272065
2006,600410,2006-12-01,1489213.44,-0.080281,-0.080281,1,763455803.6,0.5126570732533814,0.7696607124132039,1.3984403368272065
2006,000935,2006-12-01,964656.0,0.379104,0.379104,4,495526974.86,0.5136825716732183,0.7696607124132039,1.3984403368272065
2006,000768,2006-12-01,4139490.54,0.02812,0.02812,4,2127557743.78,0.5139660842853382,0.7696607124132039,1.3984403368272065
2006,600885,2006-12-01,307765.35,-0.018824,-0.018824,1,158219899.38,0.514092633819889,0.7696607124132039,1.3984403368272065
2006,600588,2006-12-01,2546575.2,0.16314,0.16314,1,1309650702.0,0.514279217829499,0.7696607124132039,1.3984403368272065
2006,000887,2006-12-01,640495.86,0.393745,3.904881,4,329854109.29,0.5149980349443632,0.7696607124132039,1.3984403368272065
2006,000908,2006-12-01,652500.0,0.516736,0.516736,4,336395667.89,0.5155489163065133,0.7696607124132039,1.3984403368272065
2006,600557,2006-12-01,949129.32,0.056856,0.056856,1,492912280.76,0.519331001975579,0.7696607124132039,1.3984403368272065
2006,600814,2006-12-01,891236.06,0.011881,0.011881,1,463084633.92,0.519598179095222,0.7696607124132039,1.3984403368272065
2006,000006,2006-12-01,2539123.53,0.064286,0.064286,4,1326413366.01,0.5223902462161816,0.7696607124132039,1.3984403368272065
2006,600527,2006-12-01,650754.0,0.125683,0.125683,1,340306986.06,0.5229425959118192,0.7696607124132039,1.3984403368272065
2006,600738,2006-12-01,587209.48,-0.016997,-0.016997,1,307464607.7,0.5236029358722206,0.7696607124132039,1.3984403368272065
2006,000004,2006-12-01,213269.84,-0.012048,-0.012048,4,112282767.73,0.5264821679896229,0.7696607124132039,1.3984403368272065
2006,000978,2006-12-01,883080.02,0.233407,0.233407,4,465566376.61,0.5272074625921216,0.7696607124132039,1.3984403368272065
2006,600758,2006-12-01,275330.54,-0.024017,-0.024017,1,145264476.32,0.5276003029667541,0.7696607124132039,1.3984403368272065
2006,600088,2006-12-01,1519986.0,0.033081,0.033081,1,802300097.86,0.5278338733777811,0.7696607124132039,1.3984403368272065
2006,600883,2006-12-01,590353.92,0.010381,0.010381,1,314142723.32,0.5321260902612454,0.7696607124132039,1.3984403368272065
2006,000639,2006-12-01,253112.95,-0.063091,-0.063091,4,135058648.29,0.5335904318210506,0.7696607124132039,1.3984403368272065
2006,600059,2006-12-01,2261635.74,0.362802,0.362802,1,1212436234.56,0.5360882007285576,0.7696607124132039,1.3984403368272065
2006,600675,2006-12-01,4799274.38,0.070506,0.070506,1,2584491375.48,0.5385171113054803,0.7696607124132039,1.3984403368272065
2006,600038,2006-12-01,2116770.24,-0.050338,-0.050338,1,1141132637.98,0.539091402749502,0.7696607124132039,1.3984403368272065
2006,600089,2006-12-01,4307031.99,0.082549,0.082549,1,2326706253.18,0.5402110452353523,0.7696607124132039,1.3984403368272065
2006,600438,2006-12-01,1868520.0,0.230909,0.230909,1,1018314852.15,0.5449847216781196,0.7696607124132039,1.3984403368272065
2006,000739,2006-12-01,834174.93,0.65146,0.65146,4,455769863.49,0.5463720463164723,0.7696607124132039,1.3984403368272065
2006,002030,2006-12-01,513552.68,0.0,0.0,4,280690059.57,0.5465652707138049,0.7696607124132039,1.3984403368272065
2006,000428,2006-12-01,1070315.11,0.19606,0.19606,4,585081570.89,0.5466442222702059,0.7696607124132039,1.3984403368272065
2006,600970,2006-12-01,2095250.0,0.009078,0.009078,1,1147638018.57,0.5477332149242333,0.7696607124132039,1.3984403368272065
2006,000665,2006-12-01,301583.17,0.127102,0.127103,4,167520745.16,0.5554711330874332,0.7696607124132039,1.3984403368272065
2006,000505,2006-12-01,432425.59,0.111554,0.111554,4,240540022.73,0.55625760429673,0.7696607124132039,1.3984403368272065
2006,002033,2006-12-01,585884.41,-0.012696,-0.012696,4,326040801.63,0.556493390274713,0.7696607124132039,1.3984403368272065
2006,000710,2006-12-01,178845.33,-0.135294,-0.135294,4,99781948.09,0.5579231400115396,0.7696607124132039,1.3984403368272065
2006,600379,2006-12-01,543500.0,0.146624,0.146624,1,303603124.22,0.5586074042686293,0.7696607124132039,1.3984403368272065
2006,600327,2006-12-01,1324356.0,0.097222,0.097222,1,741802982.7,0.5601235488796065,0.7696607124132039,1.3984403368272065
2006,000723,2006-12-01,526774.53,0.061798,0.061798,4,295375232.34,0.5607242102992337,0.7696607124132039,1.3984403368272065
2006,600202,2006-12-01,862051.59,0.039494,0.039494,1,485043184.12,0.5626614343580063,0.7696607124132039,1.3984403368272065
2006,600195,2006-12-01,1926180.0,0.015371,0.015371,1,1085225952.93,0.5634083797620161,0.7696607124132039,1.3984403368272065
2006,600549,2006-12-01,2659464.0,0.065757,0.065757,1,1499604767.95,0.5638748138534683,0.7696607124132039,1.3984403368272065
2006,000796,2006-12-01,670038.42,0.320896,0.320896,4,378229360.42,0.5644890638062218,0.7696607124132039,1.3984403368272065
2006,000616,2006-12-01,1480905.76,-0.070796,-0.070796,4,836133166.8,0.56460930153989,0.7696607124132039,1.3984403368272065
2006,600609,2006-12-01,1201818.8,0.016878,0.016878,1,681369983.86,0.5669490141608702,0.7696607124132039,1.3984403368272065
2006,000951,2006-12-01,2879955.0,0.641497,0.641497,4,1633404222.93,0.5671631059964479,0.7696607124132039,1.3984403368272065
2006,600436,2006-12-01,1094656.0,0.110649,0.110649,1,621093996.0,0.5673873764908793,0.7696607124132039,1.3984403368272065
2006,600183,2006-12-01,3176300.39,-0.001215,-0.001215,1,1809422717.29,0.5696636007685658,0.7696607124132039,1.3984403368272065
2006,000525,2006-12-01,1267435.24,0.044286,0.044286,4,722871783.6,0.5703421845837268,0.7696607124132039,1.3984403368272065
2006,000695,2006-12-01,677823.12,-0.023155,-0.023155,4,389945038.85,0.5752902598689759,0.7696607124132039,1.3984403368272065
