date,group1,group2,group3,group4,group5,next_rf,beta1,beta2,beta3,beta4,beta5
2011-03-01,-0.009449555214723926,-0.014606984709480122,-0.029259825153374233,-0.031622094801223244,-0.0446205871559633,0.002466,0.893072446306096,0.8576959940761687,0.8746902673931634,0.9166154935694251,1.013849774219076
2011-04-01,-0.05161586503067484,-0.07418377675840979,-0.0699489846625767,-0.06846913455657491,-0.07946118042813456,0.002669,0.8848865938110184,0.8509903653745288,0.9110726427019662,0.9223790277313483,1.0062719611788817
2011-05-01,0.006589498461538461,0.02554021472392638,0.03273649693251534,0.043458742331288346,0.05129516257668711,0.002669,0.8964540913763744,0.8650100515256578,0.935653641641234,0.9170766923180108,1.043214775905711
2011-06-01,0.0014828496932515337,0.017486458715596332,0.015406177370030581,0.019478318042813456,0.010830470948012233,0.002669,0.9598997515206654,0.9338979125757676,0.9946994297717597,0.9864042814299219,1.0578255584125742
2011-07-01,-0.0423706493902439,-0.03481749544072948,-0.03784232218844985,-0.04194462006079028,-0.041367981762917935,0.002871,0.9976094024614108,0.9639164651702979,1.0116123659978458,1.0005307016616776,1.0801061611989937
2011-08-01,-0.08928618126888217,-0.10866803021148037,-0.11946442296072507,-0.1281015481927711,-0.13339810542168673,0.002871,1.0627635726493945,1.0922940630028384,1.1407999062664895,1.1015827094447965,1.226040712883407
2011-09-01,0.041963583832335324,0.024231002994011975,0.02644275820895522,0.04344169461077844,0.0389666328358209,0.002871,1.0656505059151717,1.1291197464824783,1.1897519885511207,1.1764877559217441,1.2772826294391026
2011-10-01,-0.05569176764705882,-0.05458063529411765,-0.04061288563049853,-0.048569691176470586,-0.043134782991202346,0.002871,1.0580990382909703,1.0970741208635468,1.1278997085842333,1.15730401994756,1.2417675541644289
2011-11-01,-0.11801786217008797,-0.14910816374269006,-0.15105377485380117,-0.1486910730994152,-0.18087370467836256,0.002871,1.0078758600327007,1.0485613996957313,1.0425022325123503,1.1149848329229912,1.1887579352126456
2011-12-01,0.022143344827586207,0.012301462643678162,0.014839801724137932,0.014674255747126436,0.024526200573065905,0.002871,1.0590531111842618,1.1266575159288823,1.1307997697246752,1.1615882601265826,1.2743687166006603
2012-01-01,0.10014386723163843,0.12139165915492958,0.12510978813559323,0.13750647323943663,0.15114981126760563,0.002871,1.1154731144886325,1.167655854809627,1.1369077989499232,1.1883226255483863,1.3227448758845242
2012-02-01,-0.05587124022346369,-0.06408410277777778,-0.06449262116991643,-0.07554571944444445,-0.08765463788300835,0.002871,1.1292355813640222,1.1819782977529432,1.1465709159747963,1.2284270078256987,1.3500713129786517
2012-03-01,0.09778358196721312,0.08055257923497268,0.07352204109589042,0.07814622404371584,0.0663980655737705,0.002871,1.1186537169688666,1.1577860301138612,1.1575092346931986,1.20927899565991,1.3633665783776423
2012-04-01,0.0068697169811320746,0.014304948787061995,0.015592938005390836,0.01660364959568733,0.02856342587601078,0.002871,1.116076211211114,1.1723941281130905,1.1853512984641879,1.2492269823069702,1.36933726699982
2012-05-01,-0.05915527127659574,-0.057686633952254644,-0.06212050928381963,-0.070282474801061,-0.07634271352785146,0.002871,1.1048897536507307,1.1868683119877788,1.222303058786552,1.2596348751346933,1.3885577632658497
2012-06-01,-0.088353453125,-0.08177450520833333,-0.09605202343750001,-0.10170684895833333,-0.100187984375,0.002669,1.1077858047351063,1.1943283569353045,1.2268634561605412,1.255851840269808,1.3929154403121942
2012-07-01,0.00679178149100257,0.016287466666666667,0.026872835897435898,0.026767302564102563,0.025352846153846156,0.002466,1.0981668717114472,1.1780954339949044,1.2229487917348796,1.2763733699918118,1.4210968438263367
2012-08-01,0.008300663291139241,0.016822179292929295,0.013692493670886076,0.01976401767676768,0.020351247474747473,0.002466,1.0897839775747227,1.1470123943760817,1.2098658260710562,1.1944725319990952,1.3675130253835945
2012-09-01,0.0036033825,0.0037051175,0.007873982543640898,0.0027695925000000006,-0.002878428927680798,0.002466,1.1003261934573978,1.152940083954969,1.188865235605527,1.2007802642156882,1.3406794980435346
2012-10-01,-0.07453540841584158,-0.10314828888888888,-0.11135937037037036,-0.11397755802469135,-0.11675824691358025,0.002466,1.242260538445672,1.314447686398813,1.3308299791868774,1.3319014241731773,1.5223953051562926
2012-11-01,0.14179614355231143,0.1578724951456311,0.16129854878048783,0.1748396723300971,0.17699766262135921,0.002466,1.2495953943112619,1.3944218572902312,1.3961751857179632,1.414023351870609,1.6102070786118965
2012-12-01,0.06851078229665071,0.07560851674641149,0.08018084486873508,0.07752417942583732,0.07105207159904534,0.002466,1.152145878403098,1.275148215139018,1.2926514175465071,1.3154613391374097,1.4137716614344429
2013-01-01,0.022138677725118485,0.030636382978723405,0.037720886524822694,0.04353885579196218,0.029003309692671394,0.002466,1.1407266782570042,1.2563726461143445,1.3011595655449022,1.29377484327475,1.4328546931262411
2013-02-01,-0.03165409324009324,-0.03162517715617716,-0.03784649417249417,-0.031634920745920746,-0.030282432558139533,0.002466,1.1399274318868027,1.223268583344432,1.2926778854383754,1.257130611760457,1.406873069410922
2013-03-01,-0.03401814712643678,-0.028818472477064223,-0.0264345,-0.030435688073394494,-0.028521678160919543,0.002466,1.1284687621786658,1.2201561605215714,1.2544686576745216,1.2599778059112379,1.3627324793652629
2013-04-01,0.1055945603644647,0.1344381568181818,0.13519470909090908,0.14880963863636365,0.15349548181818182,0.002466,1.1466853251118905,1.2045763494979238,1.2467941480383473,1.253820478208986,1.3652671676250134
2013-05-01,-0.15089248764044946,-0.14643842825112108,-0.15736786741573033,-0.15350634529147983,-0.14699552466367716,0.002466,1.1583618408584795,1.242343629296577,1.2963686061137816,1.3158492236987236,1.4031788820581341
2013-06-01,0.04463203355704698,0.06764832662192394,0.07594338789237667,0.05875191275167785,0.08519703131991051,0.002466,1.1794556884314378,1.245401911077762,1.2868357383794575,1.3073709778202633,1.3666161191974515
2013-07-01,0.12372695575221239,0.08507639293598233,0.09012451662971176,0.06869056953642384,0.0758592582781457,0.002466,1.1923021600696089,1.2548372757621715,1.3216956419261865,1.3090669814169373,1.3813835761834499
2013-08-01,0.05023742013129103,0.05235368052516411,0.049807229257641916,0.06225559299781182,0.05509254485776805,0.002466,1.2236190426315576,1.2774481953255492,1.3340428576587609,1.3430784566642944,1.4083412091675611
2013-09-01,-0.00326618954248366,-0.011068702173913043,-0.024709657952069718,-0.025482152173913045,-0.05413105217391304,0.002466,1.2210097685826207,1.2754252004001876,1.3160404188363848,1.3177422552960132,1.4164048474155062
2013-10-01,0.06766503232758621,0.08861008836206898,0.07156824137931035,0.08710406896551724,0.0778459569892473,0.002466,1.2416128622323352,1.2844939939659834,1.3217698981511345,1.3404308992451333,1.413034433144308
2013-11-01,-0.017001372591006425,-0.020554615384615383,-0.025452017130620983,-0.03567827991452991,-0.03973226923076924,0.002466,1.2567409770623499,1.3024351944965171,1.3575852690744705,1.3498150678263845,1.4372720823928358
2013-12-01,-0.015371668085106384,0.010577640425531915,0.0032491,0.04232279148936171,0.058648462845010615,0.002466,1.2087469789708272,1.230892596242419,1.2940407666139355,1.2857819408463516,1.3565174942519
2014-01-01,0.03792429361702128,0.03799456263269639,0.03722848936170212,0.04193298089171974,0.023319592356687898,0.002466,1.2061943767450796,1.2383548831579576,1.2924414090237923,1.297243881014008,1.356992260782003
2014-02-01,0.0073312388059701495,-0.002840230277185501,-0.012617121535181238,-0.030678763326226013,-0.06190620638297872,0.002466,1.1931048867097624,1.215446318768393,1.273439750774978,1.2768987935351208,1.3109769336815742
2014-03-01,-0.005033607594936709,-0.0065227742616033755,-0.008767825263157893,-0.006030696202531646,-0.028308747368421053,0.002466,1.1793098026365652,1.2227269385729338,1.2640188586527354,1.2855885128201636,1.3350006514350454
2014-04-01,0.029315684322033898,0.021264580508474577,0.024276783898305083,0.062139399150743097,0.047427959830866805,0.002466,1.1862819521214099,1.2236004890688559,1.2686680557552505,1.3035166530318665,1.3750614560746939
2014-05-01,0.04148646908315565,0.04789665458422175,0.04434865884861407,0.05376162046908316,0.07026287206823029,0.002466,1.1881286393242245,1.226703639192917,1.2761757373805591,1.2839539436466658,1.3891086442620804
2014-06-01,0.10995884842105262,0.10651224631578947,0.0885604537815126,0.0756376582278481,0.04376299578947369,0.002466,1.1638866114715252,1.219603620041485,1.2965711763982695,1.2629182529790528,1.3989159548518435
2014-07-01,0.04910768684759916,0.06292692693110648,0.0607110375782881,0.0693838121085595,0.06796356158663884,0.002466,1.1420815362080203,1.1832309105259342,1.2210612393534137,1.205162517305394,1.2541500967659083
2014-08-01,0.1551586639004149,0.14024446473029045,0.14205092531120334,0.13129903941908713,0.12369898964803312,0.002466,1.162964040307121,1.2015982423824207,1.2370133379775026,1.223995909548078,1.286867008841456
2014-09-01,0.03636944147843943,0.030868308008213552,0.020460723360655738,0.017461624229979468,0.0008782561475409839,0.002466,1.2071066525124796,1.2580366648574093,1.2589230106533449,1.260442995917881,1.304632552821674
2014-10-01,0.08668290625000001,0.06631491458333333,0.05083408333333333,0.05306097916666667,0.04972687916666666,0.002466,1.2067745769349958,1.2678941151469645,1.239584641183564,1.2636018160317888,1.3029006353141859
2014-11-01,0.05659534791666666,0.0019442203742203743,-0.036736825363825366,-0.0249746632016632,-0.08243355509355509,0.002263,1.1269011756068203,1.1511316638526057,1.124847722184429,1.1082901734176889,1.1602063952560067
2014-12-01,0.03499727835051546,0.0632141381443299,0.09874345360824742,0.1080143450413223,0.13213294444444446,0.002263,0.9361454097776929,0.8526562764961072,0.7606504547672366,0.736534396050335,0.7228954739323046
2015-01-01,0.06160396887966805,0.07658539626556017,0.09168589834024896,0.09512876348547718,0.13922266045548654,0.002263,0.9221280372090956,0.8660874493004067,0.7379529274753097,0.7114000013508788,0.6879588495430162
2015-02-01,0.2051288417721519,0.2211458505263158,0.23666038315789473,0.22783859368421053,0.2680180315789474,0.0020599999999999,0.9322545460853052,0.8756542869575448,0.779540183649692,0.713693210044376,0.7277741911926674
2015-03-01,0.2112674446764092,0.19671987682672232,0.18499728810020877,0.17853359916492695,0.1587768246346555,0.0020599999999999,0.9915367709438974,0.9784691527934747,0.9023970273953299,0.8535365692158846,0.9191052448403604
2015-04-01,0.18529654791666667,0.19488050208333335,0.222849325,0.25556898541666667,0.29200332776617954,0.0020599999999999,0.9610648870290598,0.929009963194295,0.9107245210689516,0.886627584787901,0.953970741859128
2015-05-01,-0.04033049471458774,-0.09000628059071729,-0.10860951265822784,-0.13001022362869197,-0.1723520021141649,0.0018559999999999,0.9852692163002712,0.9554148724542681,0.9603755508695664,0.9668500519239631,1.116806126179305
2015-06-01,-0.1841593782051282,-0.17992163247863247,-0.2096560705128205,-0.21127395085470085,-0.1950480299145299,0.001652,0.8795508008437763,0.9053767762210578,0.8839439206096374,0.9257674274104964,1.1506201681545023
2015-07-01,-0.10435218141592921,-0.12252282705099779,-0.11444584988962472,-0.12127193362831859,-0.13701975,0.001652,0.9788790336823022,1.0014164003999069,1.0338481712743706,1.037834083678274,1.2505473038317378
2015-08-01,-0.04224576696832579,-0.022953907449209932,-0.03149501809954751,-0.026341945823927765,0.01422841309255079,0.001447,0.9571926966668143,0.9945509604933559,1.0301026404105458,1.0106778463316806,1.2238378595387416
2015-09-01,0.18861612415349888,0.22480701805869077,0.2374607155756208,0.24534744243792325,0.28820830855855856,0.001447,0.9646466828220736,0.9963163956855557,1.030666843701312,1.0527907906022056,1.2115124953549987
2015-10-01,0.06864329646017699,0.08237489380530974,0.09243950442477877,0.11508397123893806,0.11666580487804878,0.001241,0.9837360511710554,1.0348911326043153,1.069402085255899,1.083632057535898,1.2480055323109558
2015-11-01,0.09608861158798283,0.08426510729613733,0.0688865374732334,0.06325598283261803,0.04139700429184549,0.001241,0.9765603335101052,1.0241323178964095,1.0781862298134,1.0754716228547907,1.2482644363913968
2015-12-01,-0.2582502552301255,-0.2804234518828452,-0.29506030543933054,-0.3133456137787056,-0.315670375782881,0.001241,0.9749156200373567,1.0149269865302077,1.0723006541716913,1.084438705241382,1.2405140607387324
2016-01-01,-0.009797072314049587,-0.012953824380165289,-0.017445692148760333,-0.014009851239669422,-0.01739546694214876,0.001241,0.9951500557680246,1.0655979881389883,1.1373120993791903,1.1478086185076923,1.3086176541364494
2016-02-01,0.16203705590062112,0.18108707039337477,0.1993470082815735,0.20077633333333333,0.21011970041322314,0.001241,0.9833691294432854,1.0657662824933583,1.139089596896529,1.1617365219525717,1.3110746878860389
